Units Sold,Available Books in the shelf,Price,Week,NewYear,MLK,Presidents,GoodFriday,Memorial,Independence,Labor,Thanksgiving,Christmas,BookCode
69337.2,82511.268,5.507768124469981,2018-07-08,0,0,0,0,0,1,0,0,0,52720
68797.8,92189.05200000001,5.409008136888089,2017-07-09,0,0,0,0,0,1,0,0,0,52720
63673.5,73224.525,5.69450587764138,2019-07-14,0,0,0,0,0,0,0,0,0,52720
64552.8,90373.92,5.52840511953003,2018-07-15,0,0,0,0,0,0,0,0,0,52720
65438.1,92267.721,5.40670205889228,2017-07-16,0,0,0,0,0,0,0,0,0,52720
63639.89999999999,84004.66799999999,5.69778110902122,2019-07-21,0,0,0,0,0,0,0,0,0,52720
64402.2,100467.432,5.53386204197991,2018-07-22,0,0,0,0,0,0,0,0,0,52720
64263.89999999999,94467.93299999999,5.46066998734902,2017-07-23,0,0,0,0,0,0,0,0,0,52720
61668.3,76468.692,5.72704014866631,2019-07-28,0,0,0,0,0,0,0,0,0,52720
64836.0,82341.72,5.49389505830094,2018-07-29,0,0,0,0,0,0,0,0,0,52720
62873.7,86765.706,5.49271014748614,2017-07-30,0,0,0,0,0,0,0,0,0,52720
67632.0,93332.16,5.66478752661462,2019-08-04,0,0,0,0,0,0,0,0,0,52720
70829.09999999999,118992.888,5.46655103622663,2018-08-05,0,0,0,0,0,0,0,0,0,52720
70140.59999999999,105912.306,5.37739497523545,2017-08-06,0,0,0,0,0,0,0,0,0,52720
66564.9,108500.787,5.62937494084719,2019-08-11,0,0,0,0,0,0,0,0,0,52720
66232.5,88751.55,5.50898924244138,2018-08-12,0,0,0,0,0,0,0,0,0,52720
66186.59999999999,93984.972,5.44814343084549,2017-08-13,0,0,0,0,0,0,0,0,0,52720
70288.5,99106.785,5.57378219765679,2019-08-18,0,0,0,0,0,0,0,0,0,52720
68375.09999999999,75212.61,5.45881746425232,2018-08-19,0,0,0,0,0,0,0,0,0,52720
68520.3,110317.683,5.382589831042769,2017-08-20,0,0,0,0,0,0,0,0,0,52720
68548.8,96653.80799999999,5.51026013584482,2019-08-25,0,0,0,0,0,0,0,0,0,52720
67710.59999999999,92086.41599999998,5.414610415503599,2018-08-26,0,0,0,0,0,0,0,0,0,52720
67305.9,84132.375,5.33580339910764,2017-08-27,0,0,0,0,0,0,0,0,0,52720
70281.59999999999,104719.584,5.488828797295439,2019-09-01,0,0,0,0,0,0,0,0,0,52720
71007.0,83788.26,5.305833791034661,2018-09-02,0,0,0,0,0,0,0,0,0,52720
70441.8,83825.742,5.27823735338958,2017-09-03,0,0,0,0,0,0,0,0,0,52720
69399.9,87443.874,5.63223664587411,2019-09-08,0,0,0,0,0,0,1,0,0,52720
68443.5,90345.42,5.491476034977749,2018-09-09,0,0,0,0,0,0,1,0,0,52720
66975.3,78361.101,5.43882849348939,2017-09-10,0,0,0,0,0,0,1,0,0,52720
61397.7,99464.274,5.60606960847066,2019-09-15,0,0,0,0,0,0,0,0,0,52720
61041.0,93392.73,5.558694647859629,2018-09-16,0,0,0,0,0,0,0,0,0,52720
61203.0,104045.1,5.41401401892063,2017-09-17,0,0,0,0,0,0,0,0,0,52720
59954.7,79739.75099999999,5.7031193551131,2019-09-22,0,0,0,0,0,0,0,0,0,52720
58950.0,85477.5,5.54071450381677,2018-09-23,0,0,0,0,0,0,0,0,0,52720
59081.39999999999,100438.38,5.452620113944469,2017-09-24,0,0,0,0,0,0,0,0,0,52720
57764.7,97044.696,5.64511163392173,2019-09-29,0,0,0,0,0,0,0,0,0,52720
57435.6,94194.384,5.53335561916302,2018-09-30,0,0,0,0,0,0,0,0,0,52720
57954.6,71863.704,5.520823368636809,2017-10-01,0,0,0,0,0,0,0,0,0,52720
58931.4,97826.124,5.62124385302232,2019-10-06,0,0,0,0,0,0,0,0,0,52720
58430.7,95826.34799999998,5.51595274401981,2018-10-07,0,0,0,0,0,0,0,0,0,52720
57378.0,84919.43999999999,5.50821551814282,2017-10-08,0,0,0,0,0,0,0,0,0,52720
56651.4,78178.932,5.68636132558065,2019-10-13,0,0,0,0,0,0,0,0,0,52720
55370.1,89699.56199999999,5.56716856209396,2018-10-14,0,0,0,0,0,0,0,0,0,52720
56187.3,78100.347,5.52768312412233,2017-10-15,0,0,0,0,0,0,0,0,0,52720
54969.3,73109.169,5.70989406814347,2019-10-20,0,0,0,0,0,0,0,0,0,52720
54531.9,63802.323,5.61400868115726,2018-10-21,0,0,0,0,0,0,0,0,0,52720
54681.3,89677.332,5.541066872952899,2017-10-22,0,0,0,0,0,0,0,0,0,52720
54648.3,83065.41599999998,5.72868396638136,2019-10-27,0,0,0,0,0,0,0,0,0,52720
54734.7,61302.864,5.64371248951761,2018-10-28,0,0,0,0,0,0,0,0,0,52720
55376.4,77526.96,5.52462998678136,2017-10-29,0,0,0,0,0,0,0,0,0,52720
57357.3,83168.085,5.62651693855881,2018-11-04,0,0,0,0,0,0,0,0,0,52720
57277.2,91643.52,5.41760019693699,2017-11-05,0,0,0,0,0,0,0,0,0,52720
55386.9,68125.887,5.62029866268015,2018-11-11,0,0,0,0,0,0,0,0,0,52720
56699.7,83915.556,5.462730490637489,2017-11-12,0,0,0,0,0,0,0,0,0,52720
58084.8,79576.17599999999,5.679468122469209,2018-11-18,0,0,0,0,0,0,0,0,0,52720
56991.6,95745.888,5.51929915987617,2017-11-19,0,0,0,0,0,0,0,0,0,52720
57006.6,81519.43800000001,5.90090094831123,2018-11-25,0,0,0,0,0,0,0,1,0,52720
55431.6,68735.184,5.85520046327364,2017-11-26,0,0,0,0,0,0,0,1,0,52720
54249.0,60216.38999999999,5.56907703367803,2018-12-02,0,0,0,0,0,0,0,0,0,52720
55487.7,87670.56599999999,5.493229850939909,2017-12-03,0,0,0,0,0,0,0,0,0,52720
57294.6,84223.06199999999,5.51399974866741,2018-12-09,0,0,0,0,0,0,0,0,0,52720
56597.1,67916.51999999999,5.480791065266581,2017-12-10,0,0,0,0,0,0,0,0,0,52720
55895.1,77694.189,5.698710262616911,2018-12-16,0,0,0,0,0,0,0,0,0,52720
55893.6,95019.12000000001,5.54846225685945,2017-12-17,0,0,0,0,0,0,0,0,0,52720
62583.3,91371.618,5.84007075369945,2018-12-23,0,0,0,0,0,0,0,0,0,52720
66294.9,74250.288,5.73125670300429,2017-12-24,0,0,0,0,0,0,0,0,0,52720
52597.8,85208.436,5.899483248348781,2018-12-30,0,0,0,0,0,0,0,0,1,52720
49899.3,67364.055,5.67511528217829,2017-12-31,0,0,0,0,0,0,0,0,1,52720
63148.5,80198.595,5.37164683246632,2019-01-06,1,0,0,0,0,0,0,0,0,52720
59938.2,71925.84,5.28068560617435,2018-01-07,1,0,0,0,0,0,0,0,0,52720
62895.6,81764.27999999998,5.220465342567659,2019-01-13,0,0,0,0,0,0,0,0,0,52720
59150.1,86950.647,5.26848762723984,2018-01-14,0,0,0,0,0,0,0,0,0,52720
57920.4,78192.54,5.24483653427805,2019-01-20,0,0,0,0,0,0,0,0,0,52720
57729.9,85440.25200000001,5.22224930235456,2018-01-21,0,1,0,0,0,0,0,0,0,52720
52502.7,69303.564,5.30009142386961,2019-01-27,0,1,0,0,0,0,0,0,0,52720
57707.4,72711.324,5.21363031430977,2018-01-28,0,0,0,0,0,0,0,0,0,52720
59929.2,101879.64,5.34102540998376,2019-02-03,0,0,0,0,0,0,0,0,0,52720
60822.3,74203.20599999999,5.19491370763683,2018-02-04,0,0,0,0,0,0,0,0,0,52720
56590.5,79792.605,5.24074164391548,2019-02-10,0,0,0,0,0,0,0,0,0,52720
56008.2,72810.66,5.20043011559019,2018-02-11,0,0,0,0,0,0,0,0,0,52720
52576.2,57308.058,5.3330702865555,2019-02-17,0,0,0,0,0,0,0,0,0,52720
53299.8,58629.78,5.27429164837389,2018-02-18,0,0,0,0,0,0,0,0,0,52720
54810.9,91534.203,5.30584719462732,2019-02-24,0,0,1,0,0,0,0,0,0,52720
58657.2,97957.524,5.19166138172295,2018-02-25,0,0,1,0,0,0,0,0,0,52720
63588.89999999999,89660.349,5.25622820964036,2019-03-03,0,0,0,0,0,0,0,0,0,52720
65393.1,105936.822,5.235176647077419,2018-03-04,0,0,0,0,0,0,0,0,0,52720
59270.7,71124.84,5.20651519216071,2019-03-10,0,0,0,0,0,0,0,0,0,52720
60957.0,84730.23,5.23825631182635,2018-03-11,0,0,0,0,0,0,0,0,0,52720
60300.89999999999,66330.98999999999,5.28687482276382,2019-03-17,0,0,0,0,0,0,0,0,0,52720
58363.8,93382.07999999999,5.24823126664128,2018-03-18,0,0,0,0,0,0,0,0,0,52720
59226.3,72848.34899999999,5.37075083197836,2019-03-24,0,0,0,0,0,0,0,0,0,52720
57025.8,61587.864,5.25021937438842,2018-03-25,0,0,0,0,0,0,0,0,0,52720
58055.1,83018.79299999999,5.392653358619639,2019-03-31,0,0,0,0,0,0,0,0,0,52720
59112.0,63249.84,5.34523294762482,2018-04-01,0,0,0,1,0,0,0,0,0,52720
61006.8,82359.18,5.42609266507995,2019-04-07,0,0,0,0,0,0,0,0,0,52720
58432.2,71871.606,5.36470986887364,2018-04-08,0,0,0,0,0,0,0,0,0,52720
59178.3,92318.14799999999,5.50599560987724,2019-04-14,0,0,0,0,0,0,0,0,0,52720
59126.1,85141.584,5.38346922932511,2018-04-15,0,0,0,0,0,0,0,0,0,52720
61413.89999999999,88436.01599999999,5.51182387049184,2019-04-21,0,0,0,1,0,0,0,0,0,52720
58191.3,73902.951,5.37727856225928,2018-04-22,0,0,0,0,0,0,0,0,0,52720
56463.0,63238.56,5.51937197810955,2019-04-28,0,0,0,0,0,0,0,0,0,52720
60052.5,94882.95,5.377195953540629,2018-04-29,0,0,0,0,0,0,0,0,0,52720
61605.89999999999,81935.847,5.41367839768593,2019-05-05,0,0,0,0,0,0,0,0,0,52720
62101.8,83837.43,5.43011651836176,2018-05-06,0,0,0,0,0,0,0,0,0,52720
63727.5,73286.625,5.39949864658113,2019-05-12,0,0,0,0,0,0,0,0,0,52720
64041.0,107588.88,5.43545416217733,2018-05-13,0,0,0,0,0,0,0,0,0,52720
63742.5,70754.175,5.352686198376269,2019-05-19,0,0,0,0,0,0,0,0,0,52720
63370.5,80480.535,5.28618221412171,2018-05-20,0,0,0,0,0,0,0,0,0,52720
75172.2,105992.802,5.24658543983013,2019-05-26,0,0,0,0,0,0,0,0,0,52720
74755.2,109142.592,5.26091001027351,2018-05-27,0,0,0,0,0,0,0,0,0,52720
67770.3,96911.529,5.43654432693966,2019-06-02,0,0,0,0,1,0,0,0,0,52720
68491.8,113011.47,5.378606344117079,2018-06-03,0,0,0,0,1,0,0,0,0,52720
65290.5,89447.985,5.338270039285949,2019-06-09,0,0,0,0,0,0,0,0,0,52720
62764.2,82221.102,5.35797126387333,2018-06-10,0,0,0,0,0,0,0,0,0,52720
62227.5,67827.97499999999,5.42198240327829,2019-06-16,0,0,0,0,0,0,0,0,0,52720
62321.39999999999,102207.096,5.40677873090142,2018-06-17,0,0,0,0,0,0,0,0,0,52720
61132.2,100868.13,5.33658857361585,2019-06-23,0,0,0,0,0,0,0,0,0,52720
61097.39999999999,73927.85399999999,5.3358998909937,2018-06-24,0,0,0,0,0,0,0,0,0,52720
66338.7,78279.666,5.19031515540702,2019-06-30,0,0,0,0,0,0,0,0,0,52720
67389.0,109844.07,5.15560610782173,2018-07-01,0,0,0,0,0,0,0,0,0,52720
78215.7,103244.724,5.38002907344687,2019-07-07,0,0,0,0,0,1,0,0,0,52720
74693.09999999999,101582.616,5.3921197540335,2018-07-08,0,0,0,0,0,1,0,0,0,52720
72449.4,87663.774,5.299809108149939,2017-07-09,0,0,0,0,0,1,0,0,0,52720
62894.39999999999,88681.10399999999,5.29683421735479,2019-07-14,0,0,0,0,0,0,0,0,0,52720
61213.2,78352.896,5.343359275450379,2018-07-15,0,0,0,0,0,0,0,0,0,52720
61744.2,74093.04,5.234910647477819,2017-07-16,0,0,0,0,0,0,0,0,0,52720
61486.8,95304.54,5.33946456800484,2019-07-21,0,0,0,0,0,0,0,0,0,52720
61881.89999999999,102105.135,5.333552137216199,2018-07-22,0,0,0,0,0,0,0,0,0,52720
60812.7,92435.30399999999,5.26649630751471,2017-07-23,0,0,0,0,0,0,0,0,0,52720
61340.39999999999,83422.94399999999,5.357564997945869,2019-07-28,0,0,0,0,0,0,0,0,0,52720
61995.3,88033.32599999999,5.28450092184405,2018-07-29,0,0,0,0,0,0,0,0,0,52720
60367.5,65196.89999999999,5.29116660454713,2017-07-30,0,0,0,0,0,0,0,0,0,52720
68217.59999999999,77768.064,5.27405097804672,2019-08-04,0,0,0,0,0,0,0,0,0,52720
69361.8,83234.16,5.22961168827798,2018-08-05,0,0,0,0,0,0,0,0,0,52720
68564.09999999999,102846.15,5.168887362336839,2017-08-06,0,0,0,0,0,0,0,0,0,52720
67883.09999999999,110649.453,5.26541451406902,2019-08-11,0,0,0,0,0,0,0,0,0,52720
66657.59999999999,75989.664,5.24473293367896,2018-08-12,0,0,0,0,0,0,0,0,0,52720
67005.59999999999,113909.52,5.21098624592571,2017-08-13,0,0,0,0,0,0,0,0,0,52720
68171.09999999999,76351.632,5.25839585982915,2019-08-18,0,0,0,0,0,0,0,0,0,52720
66410.4,76371.96,5.28797567850816,2018-08-19,0,0,0,0,0,0,0,0,0,52720
67594.5,89224.73999999999,5.222648292390629,2017-08-20,0,0,0,0,0,0,0,0,0,52720
63205.8,97968.98999999999,5.29926478266234,2019-08-25,0,0,0,0,0,0,0,0,0,52720
64559.39999999999,96193.50600000001,5.23579587170883,2018-08-26,0,0,0,0,0,0,0,0,0,52720
63855.6,79180.94399999999,5.140054591923,2017-08-27,0,0,0,0,0,0,0,0,0,52720
66590.09999999999,74580.912,5.28293530119342,2019-09-01,0,0,0,0,0,0,0,0,0,52720
67997.7,88397.01,5.252209707093029,2018-09-02,0,0,0,0,0,0,0,0,0,52720
69403.8,81202.446,5.16334797230121,2017-09-03,0,0,0,0,0,0,0,0,0,52720
66643.8,78639.684,5.38384710955857,2019-09-08,0,0,0,0,0,0,1,0,0,52720
65370.89999999999,69946.863,5.34266210194443,2018-09-09,0,0,0,0,0,0,1,0,0,52720
65197.2,86060.30399999999,5.236684397489459,2017-09-10,0,0,0,0,0,0,1,0,0,52720
59033.39999999999,93272.772,5.318933010804029,2019-09-15,0,0,0,0,0,0,0,0,0,52720
58662.0,87993.0,5.30028382939551,2018-09-16,0,0,0,0,0,0,0,0,0,52720
58341.9,64759.509,5.18745327114816,2017-09-17,0,0,0,0,0,0,0,0,0,52720
57994.2,67273.272,5.37188770601196,2019-09-22,0,0,0,0,0,0,0,0,0,52720
57304.8,80799.768,5.37174268124136,2018-09-23,0,0,0,0,0,0,0,0,0,52720
57198.6,75502.152,5.26119048368316,2017-09-24,0,0,0,0,0,0,0,0,0,52720
56395.5,77261.835,5.37546506370189,2019-09-29,0,0,0,0,0,0,0,0,0,52720
57635.1,96826.968,5.32837333499898,2018-09-30,0,0,0,0,0,0,0,0,0,52720
56481.0,77378.97,5.2970627290593,2017-10-01,0,0,0,0,0,0,0,0,0,52720
59129.7,87511.956,5.368660419383129,2019-10-06,0,0,0,0,0,0,0,0,0,52720
61714.5,85166.01,5.30453783146584,2018-10-07,0,0,0,0,0,0,0,0,0,52720
58269.6,94979.44799999999,5.269288273816859,2017-10-08,0,0,0,0,0,0,0,0,0,52720
56637.9,71363.754,5.39182120099791,2019-10-13,0,0,0,0,0,0,0,0,0,52720
56678.7,85584.83699999998,5.38086424000548,2018-10-14,0,0,0,0,0,0,0,0,0,52720
56800.2,69864.246,5.233372241647019,2017-10-15,0,0,0,0,0,0,0,0,0,52720
55844.4,78740.60399999999,5.41452070395597,2019-10-20,0,0,0,0,0,0,0,0,0,52720
54637.5,68843.25,5.43767522306106,2018-10-21,0,0,0,0,0,0,0,0,0,52720
54910.2,90052.728,5.29211676519114,2017-10-22,0,0,0,0,0,0,0,0,0,52720
53927.7,76577.334,5.40098798947479,2019-10-27,0,0,0,0,0,0,0,0,0,52720
54534.6,79620.51599999999,5.42073637653891,2018-10-28,0,0,0,0,0,0,0,0,0,52720
53199.3,68095.10399999999,5.31716676723189,2017-10-29,0,0,0,0,0,0,0,0,0,52720
56654.7,73084.563,5.40549804341034,2018-11-04,0,0,0,0,0,0,0,0,0,52720
56021.1,80670.384,5.30410416789387,2017-11-05,0,0,0,0,0,0,0,0,0,52720
57344.7,94618.75499999999,5.38982678434101,2018-11-11,0,0,0,0,0,0,0,0,0,52720
56413.5,95338.81499999999,5.33503363556595,2017-11-12,0,0,0,0,0,0,0,0,0,52720
55446.0,61545.06,5.59487501352666,2018-11-18,0,0,0,0,0,0,0,0,0,52720
57120.9,81111.678,5.50255300599255,2017-11-19,0,0,0,0,0,0,0,0,0,52720
56059.2,75679.92,5.88043443359874,2018-11-25,0,0,0,0,0,0,0,1,0,52720
56011.5,77295.87,5.865977343938281,2017-11-26,0,0,0,0,0,0,0,1,0,52720
51243.9,65592.192,5.46706983660492,2018-12-02,0,0,0,0,0,0,0,0,0,52720
53909.4,77090.442,5.41226891785104,2017-12-03,0,0,0,0,0,0,0,0,0,52720
54722.7,80442.36899999999,5.32142164037958,2018-12-09,0,0,0,0,0,0,0,0,0,52720
55151.7,71697.21,5.3644661905254,2017-12-10,0,0,0,0,0,0,0,0,0,52720
53731.8,82746.972,5.432287025560259,2018-12-16,0,0,0,0,0,0,0,0,0,52720
55719.6,81350.616,5.34787166454891,2017-12-17,0,0,0,0,0,0,0,0,0,52720
62684.39999999999,89011.84799999998,5.69979181423128,2018-12-23,0,0,0,0,0,0,0,0,0,52720
66183.59999999999,105893.76,5.58027577828947,2017-12-24,0,0,0,0,0,0,0,0,0,52720
52583.4,66255.084,5.67622633758942,2018-12-30,0,0,0,0,0,0,0,0,1,52720
51546.9,57217.059,5.56963794136989,2017-12-31,0,0,0,0,0,0,0,0,1,52720
40774.5,54230.085,5.36795938638117,2019-01-06,1,0,0,0,0,0,0,0,0,52720
40489.5,68427.255,5.280213388656299,2018-01-07,1,0,0,0,0,0,0,0,0,52720
38598.3,46317.96,5.2844265161937,2019-01-13,0,0,0,0,0,0,0,0,0,52720
37752.6,55118.796,5.23320751418445,2018-01-14,0,0,0,0,0,0,0,0,0,52720
37263.3,58503.38099999999,5.28775390263342,2019-01-20,0,0,0,0,0,0,0,0,0,52720
36856.2,58601.35799999999,5.189310889348319,2018-01-21,0,1,0,0,0,0,0,0,0,52720
37888.5,47739.51,5.244084088839601,2019-01-27,0,1,0,0,0,0,0,0,0,52720
34950.3,46483.899,5.18910309782748,2018-01-28,0,0,0,0,0,0,0,0,0,52720
38937.6,58795.77600000001,5.291568047337269,2019-02-03,0,0,0,0,0,0,0,0,0,52720
40010.1,46011.615,5.24940952409514,2018-02-04,0,0,0,0,0,0,0,0,0,52720
37500.3,60750.486,5.249931600547169,2019-02-10,0,0,0,0,0,0,0,0,0,52720
37873.8,49993.416,5.25692457582813,2018-02-11,0,0,0,0,0,0,0,0,0,52720
35081.7,52973.36700000001,5.31389100300156,2019-02-17,0,0,0,0,0,0,0,0,0,52720
34911.9,56906.397,5.298772911242279,2018-02-18,0,0,0,0,0,0,0,0,0,52720
36276.9,43169.511,5.2824169099344,2019-02-24,0,0,1,0,0,0,0,0,0,52720
36356.7,44718.741,5.2544273820231,2018-02-25,0,0,1,0,0,0,0,0,0,52720
41039.1,64020.996,5.27745783898767,2019-03-03,0,0,0,0,0,0,0,0,0,52720
40583.1,45047.241,5.24161165608342,2018-03-04,0,0,0,0,0,0,0,0,0,52720
41331.6,59930.81999999999,5.268630781290811,2019-03-10,0,0,0,0,0,0,0,0,0,52720
39408.9,65418.77399999999,5.222440869955769,2018-03-11,0,0,0,0,0,0,0,0,0,52720
38086.8,54464.124,5.31562588613376,2019-03-17,0,0,0,0,0,0,0,0,0,52720
37680.9,42956.226,5.2254356981919,2018-03-18,0,0,0,0,0,0,0,0,0,52720
37425.9,40794.23099999999,5.336105744952,2019-03-24,0,0,0,0,0,0,0,0,0,52720
36533.4,61741.446,5.20666458637848,2018-03-25,0,0,0,0,0,0,0,0,0,52720
38051.7,51750.312,5.369188498805549,2019-03-31,0,0,0,0,0,0,0,0,0,52720
37283.7,62263.77899999999,5.38935942516432,2018-04-01,0,0,0,1,0,0,0,0,0,52720
39982.8,46380.048,5.39473498604397,2019-04-07,0,0,0,0,0,0,0,0,0,52720
38712.0,49551.36,5.377346559206431,2018-04-08,0,0,0,0,0,0,0,0,0,52720
36985.8,61026.56999999999,5.41145872199598,2019-04-14,0,0,0,0,0,0,0,0,0,52720
37524.9,55536.852,5.27738621555286,2018-04-15,0,0,0,0,0,0,0,0,0,52720
37586.1,53372.262,5.44642700359971,2019-04-21,0,0,0,1,0,0,0,0,0,52720
36079.5,40769.835,5.297513823639449,2018-04-22,0,0,0,0,0,0,0,0,0,52720
34894.5,50597.025,5.52101104758627,2019-04-28,0,0,0,0,0,0,0,0,0,52720
35388.3,38219.364,5.325623723094901,2018-04-29,0,0,0,0,0,0,0,0,0,52720
38782.5,61664.175,5.4308133823245,2019-05-05,0,0,0,0,0,0,0,0,0,52720
39013.5,61251.19499999999,5.30502979737783,2018-05-06,0,0,0,0,0,0,0,0,0,52720
37864.8,53010.71999999999,5.40346311085755,2019-05-12,0,0,0,0,0,0,0,0,0,52720
36828.0,52295.76,5.332663734115321,2018-05-13,0,0,0,0,0,0,0,0,0,52720
37719.6,49789.872,5.325961569051629,2019-05-19,0,0,0,0,0,0,0,0,0,52720
36275.4,59128.90199999999,5.23483352354487,2018-05-20,0,0,0,0,0,0,0,0,0,52720
41245.5,56093.88,5.25147616103574,2019-05-26,0,0,0,0,0,0,0,0,0,52720
38848.2,52445.07,5.22790785673467,2018-05-27,0,0,0,0,0,0,0,0,0,52720
39143.4,48537.816,5.40321433498365,2019-06-02,0,0,0,0,1,0,0,0,0,52720
40147.8,59017.266,5.29659632657331,2018-06-03,0,0,0,0,1,0,0,0,0,52720
39629.7,58255.659,5.37290214157563,2019-06-09,0,0,0,0,0,0,0,0,0,52720
38066.1,57860.47199999999,5.27600621025006,2018-06-10,0,0,0,0,0,0,0,0,0,52720
36657.0,51319.8,5.46612570586791,2019-06-16,0,0,0,0,0,0,0,0,0,52720
36403.5,59337.705,5.283515596027829,2018-06-17,0,0,0,0,0,0,0,0,0,52720
36498.3,59857.212,5.43847001093199,2019-06-23,0,0,0,0,0,0,0,0,0,52720
35364.9,50571.807,5.2768372029894,2018-06-24,0,0,0,0,0,0,0,0,0,52720
38862.6,49355.502,5.31076562041653,2019-06-30,0,0,0,0,0,0,0,0,0,52720
37956.9,59212.764,5.184423385471409,2018-07-01,0,0,0,0,0,0,0,0,0,52720
43212.6,51422.994,5.443735160578139,2019-07-07,0,0,0,0,0,1,0,0,0,52720
42868.8,53157.312,5.329173664763159,2018-07-08,0,0,0,0,0,1,0,0,0,52720
41212.2,70060.73999999999,5.253087920567189,2017-07-09,0,0,0,0,0,1,0,0,0,52720
38330.4,50212.82399999999,5.32432612234674,2019-07-14,0,0,0,0,0,0,0,0,0,52720
36462.3,57975.057,5.26537382447073,2018-07-15,0,0,0,0,0,0,0,0,0,52720
35503.8,55740.966,5.142655434066209,2017-07-16,0,0,0,0,0,0,0,0,0,52720
37204.2,60642.846,5.35785233925201,2019-07-21,0,0,0,0,0,0,0,0,0,52720
36126.6,42268.122,5.280403082493209,2018-07-22,0,0,0,0,0,0,0,0,0,52720
34555.2,48722.832,5.21310685511874,2017-07-23,0,0,0,0,0,0,0,0,0,52720
36488.4,60935.628,5.384450948794679,2019-07-28,0,0,0,0,0,0,0,0,0,52720
36606.0,50150.21999999999,5.267620881822629,2018-07-29,0,0,0,0,0,0,0,0,0,52720
34884.0,45349.2,5.254610423116589,2017-07-30,0,0,0,0,0,0,0,0,0,52720
39210.9,48229.407,5.32540798604469,2019-08-04,0,0,0,0,0,0,0,0,0,52720
41426.1,49297.059,5.19638706033153,2018-08-05,0,0,0,0,0,0,0,0,0,52720
40950.6,46683.684,5.131140203073929,2017-08-06,0,0,0,0,0,0,0,0,0,52720
42747.6,48732.264,5.22789981191925,2019-08-11,0,0,0,0,0,0,0,0,0,52720
40537.5,57563.25,5.22244662349674,2018-08-12,0,0,0,0,0,0,0,0,0,52720
38802.0,44622.3,5.16792794185866,2017-08-13,0,0,0,0,0,0,0,0,0,52720
41519.1,56465.976,5.18549535033273,2019-08-18,0,0,0,0,0,0,0,0,0,52720
38897.4,44732.01,5.242917521479559,2018-08-19,0,0,0,0,0,0,0,0,0,52720
37169.7,46090.428,5.23698657777705,2017-08-20,0,0,0,0,0,0,0,0,0,52720
37693.8,43347.87,5.3052504655938,2019-08-25,0,0,0,0,0,0,0,0,0,52720
37065.3,49296.84899999999,5.233203292567439,2018-08-26,0,0,0,0,0,0,0,0,0,52720
34995.9,53543.727,5.26834543475091,2017-08-27,0,0,0,0,0,0,0,0,0,52720
40223.4,46659.144,5.18157490416024,2019-09-01,0,0,0,0,0,0,0,0,0,52720
39324.0,48761.76,5.14102227647238,2018-09-02,0,0,0,0,0,0,0,0,0,52720
38250.0,48195.0,5.11312705882353,2017-09-03,0,0,0,0,0,0,0,0,0,52720
39711.0,44079.21,5.29044345395481,2019-09-08,0,0,0,0,0,0,1,0,0,52720
40512.0,67249.92,5.21119594194312,2018-09-09,0,0,0,0,0,0,1,0,0,52720
38099.7,62864.505,5.19421727730138,2017-09-10,0,0,0,0,0,0,1,0,0,52720
36843.6,51949.476,5.33657867309382,2019-09-15,0,0,0,0,0,0,0,0,0,52720
35895.9,41639.244,5.246626494947879,2018-09-16,0,0,0,0,0,0,0,0,0,52720
34959.0,42999.57,5.17263022397664,2017-09-17,0,0,0,0,0,0,0,0,0,52720
35472.0,50370.24,5.41403078484438,2019-09-22,0,0,0,0,0,0,0,0,0,52720
34536.3,42825.012,5.32675185239877,2018-09-23,0,0,0,0,0,0,0,0,0,52720
34032.6,41179.446,5.221304278838519,2017-09-24,0,0,0,0,0,0,0,0,0,52720
34370.1,37463.409,5.44973159810415,2019-09-29,0,0,0,0,0,0,0,0,0,52720
34275.6,37360.40399999999,5.35512288625143,2018-09-30,0,0,0,0,0,0,0,0,0,52720
33916.8,41039.328,5.29763391593544,2017-10-01,0,0,0,0,0,0,0,0,0,52720
36597.9,40257.69,5.424421893059431,2019-10-06,0,0,0,0,0,0,0,0,0,52720
38384.4,41071.308,5.33430377966046,2018-10-07,0,0,0,0,0,0,0,0,0,52720
36573.0,52299.38999999999,5.27440652940693,2017-10-08,0,0,0,0,0,0,0,0,0,52720
36758.1,59548.122,5.41339541488812,2019-10-13,0,0,0,0,0,0,0,0,0,52720
35273.4,51146.43,5.34815101464558,2018-10-14,0,0,0,0,0,0,0,0,0,52720
33771.0,39512.07,5.3397361641645,2017-10-15,0,0,0,0,0,0,0,0,0,52720
35367.6,48099.93599999999,5.43798731041968,2019-10-20,0,0,0,0,0,0,0,0,0,52720
35101.2,46684.596,5.305595535195359,2018-10-21,0,0,0,0,0,0,0,0,0,52720
33043.2,36677.952,5.31655378413711,2017-10-22,0,0,0,0,0,0,0,0,0,52720
34927.8,43659.75,5.43845790459174,2019-10-27,0,0,0,0,0,0,0,0,0,52720
35043.9,55018.923,5.34245931531591,2018-10-28,0,0,0,0,0,0,0,0,0,52720
34054.2,40865.03999999999,5.25653575770387,2017-10-29,0,0,0,0,0,0,0,0,0,52720
36864.9,47555.721,5.368411415736899,2018-11-04,0,0,0,0,0,0,0,0,0,52720
37649.7,43673.65199999999,5.184266010087719,2017-11-05,0,0,0,0,0,0,0,0,0,52720
37644.3,47055.375,5.3454538934181,2018-11-11,0,0,0,0,0,0,0,0,0,52720
36477.6,60917.592,5.196798309099269,2017-11-12,0,0,0,0,0,0,0,0,0,52720
